key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
206	Bb	V	17	15	5	33.3	5	0	2 5 3 4 #4 5 3 4 2 5 1 5 1 3 4	['3 4 #4 #4 5', '3 4', '3 4']	['V65/IV IV V6/V V65/V V', 'I6 IVM7(9)', 'I6 IV']	['3 4 #4 #4 5', '3 4', '3 4']	['V65/IV IV V6/V V65/V V', 'I6 IVM7(9)', 'I6 IV']	[]	[]	('c06n02_allemande', 21)	('c06n02_allemande', 37)
207	Bb	vi	16	13	7	53.8	4	3	2 5 #3 1 4 5 6 5 4 3 4 5 1	['4 5 6 6 5 5 4 4 3 4 5']	['iv i64 VIM7 ii%43 V7 i64 iv7 ii%65 i6 ii%65 V']	['4 5 6 6', '3 4 5']	['iv i64 VIM7 ii%43', 'i6 ii%65 V']	['6 6 5 5 4 4 3']	['VIM7 ii%43 V7 i64 iv7 ii%65 i6']	('c06n02_allemande', 38)	('c06n02_allemande', 53)
208	Bb	ii	4	4	0	0.0	0	0	5 3 5 1	[]	[]	[]	[]	[]	[]	('c06n02_allemande', 54)	('c06n02_allemande', 57)
209	Bb	V	10	10	0	0.0	0	0	3 5 1 4 2 5 3 1 5 1	[]	[]	[]	[]	[]	[]	('c06n02_allemande', 58)	('c06n02_allemande', 67)
210	Bb	I	29	25	9	36.0	6	3	3 5 1 6 4 2 7 2 5 3 4 3 2 1 5 3 4 5 6 4 7 1 4 5 1	['3 4 3 2 1', '3 4 4 5 5 6', '7 1', '4 5 5']	['I6 IV I6 V43 I', 'I6 IV ii65 V iii6 vi', 'V65 I', 'IV V V7']	['3 4', '3 4 4 5 5 6', '7 1', '4 5 5']	['I6 IV', 'I6 IV ii65 V iii6 vi', 'V65 I', 'IV V V7']	['4 3 2 1']	['IV I6 V43 I']	('c06n02_allemande', 68)	('c06n02_allemande', 96)
211	Bb	IV	10	9	1	11.1	1	0	7 5 7 5 1 4 5 3 1	['4 5 5']	['IV V(4) V']	['4 5 5']	['IV V(4) V']	[]	[]	('c06n02_allemande', 97)	('c06n02_allemande', 106)
212	Bb	V	6	6	1	16.7	1	0	7 5 7 5 3 4	['3 4']	['I6 ii65']	['3 4']	['I6 ii65']	[]	[]	('c06n02_allemande', 107)	('c06n02_allemande', 112)
213	Bb	I	10	7	1	14.3	0	1	2 5 1 4 3 5 1	['4 4 4 3']	['IVM7 ii65 V2 I6']	[]	[]	['4 4 4 3']	['IVM7 ii65 V2 I6']	('c06n02_allemande', 113)	('c06n02_allemande', 122)
214	Bb	I	23	22	12	54.5	6	6	1 6 7 1 5 3 2 1 7 1 5 1 7 6 7 1 4 2 1 5 7 1	['6 7 1', '3 2 1 7 1', '1 1 7 6 7 1', '2 1', '7 1']	['IV6 V65 I', 'I6 V43 I V65 I', 'I ii2 V65 vi V65 I', 'V43 I', 'V65 I']	['6 7 1', '7 1', '6 7 1', '7 1']	['IV6 V65 I', 'V65 I', 'vi V65 I', 'V65 I']	['3 2 1 7', '1 1 7 6', '2 1']	['I6 V43 I V65', 'I ii2 V65 vi', 'V43 I']	('c06n03_sarabande', 0)	('c06n03_sarabande', 22)
215	Bb	V	18	17	12	70.6	4	8	4 5 4 3 2 1 5 3 6 5 4 3 2 3 4 5 1	['4 5 4 3 2 1', '6 5 4 3 2 3 4 5 5']	['ii6 V V2 I6 V43 I', 'IV6 iii6 ii6 I6 V43 I6 ii65 V V7']	['4 5', '2 3 4 5 5']	['ii6 V', 'V43 I6 ii65 V V7']	['5 4 3 2 1', '6 5 4 3 2']	['V V2 I6 V43 I', 'IV6 iii6 ii6 I6 V43']	('c06n03_sarabande', 23)	('c06n03_sarabande', 40)
216	Bb	I	4	4	2	50.0	0	2	5 1 7 6	['1 7 6']	['I IM2 vi']	[]	[]	['1 7 6']	['I IM2 vi']	('c06n03_sarabande', 42)	('c06n03_sarabande', 45)
217	Bb	vi	17	15	10	66.7	6	4	4 5 6 5 4 #3 4 2 5 3 2 3 4 5 1	['4 5 6 5 4 #3 4', '3 2 3 4 5 5']	['ii%65 i64 ii%43 V V2 V65/iv iv', 'i6 V43 i6 ii%65 V(64) V']	['4 5 6', '#3 4', '2 3 4 5 5']	['ii%65 i64 ii%43', 'V65/iv iv', 'V43 i6 ii%65 V(64) V']	['6 5 4 #3', '3 2']	['ii%43 V V2 V65/iv', 'i6 V43']	('c06n03_sarabande', 46)	('c06n03_sarabande', 62)
218	Bb	ii	5	5	2	40.0	1	1	#6 #7 5 1 7	['#6 #7', '1 7']	['IV6 V65', 'i i2']	['#6 #7']	['IV6 V65']	['1 7']	['i i2']	('c06n03_sarabande', 63)	('c06n03_sarabande', 67)
219	Bb	I	5	5	3	60.0	3	0	7 5 6 7 1	['5 6 7 1']	['V7 IV6 V65 I']	['5 6 7 1']	['V7 IV6 V65 I']	[]	[]	('c06n03_sarabande', 68)	('c06n03_sarabande', 72)
220	Bb	V	8	8	1	12.5	1	0	2 5 7 5 1 4 5 1	['4 5']	['ii65 V']	['4 5']	['ii65 V']	[]	[]	('c06n03_sarabande', 73)	('c06n03_sarabande', 80)
221	Bb	IV	3	3	1	33.3	1	0	2 7 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c06n03_sarabande', 81)	('c06n03_sarabande', 83)
222	Bb	I	19	19	10	52.6	6	4	4 5 6 7 5 1 5 3 6 5 4 3 2 3 4 6 4 5 1	['4 5 6 7', '6 5 4 3 2 3 4', '4 5']	['ii6 V IV6 V65', 'ii43 I64 V2 I6 V43 I6 ii65', 'ii65 V']	['4 5 6 7', '2 3 4', '4 5']	['ii6 V IV6 V65', 'V43 I6 ii65', 'ii65 V']	['6 5 4 3 2']	['ii43 I64 V2 I6 V43']	('c06n03_sarabande', 84)	('c06n03_sarabande', 102)
223	Bb	IV	4	4	3	75.0	0	3	4 3 2 1	['4 3 2 1']	['ii6 I6 viio6 vi6']	[]	[]	['4 3 2 1']	['ii6 I6 viio6 vi6']	('c06n03_sarabande', 103)	('c06n03_sarabande', 106)
224	Bb	I	7	6	4	66.7	3	1	3 2 3 4 5 1	['3 2 3 4 5 5']	['I6 V43 I6 ii65 V V7']	['2 3 4 5 5']	['V43 I6 ii65 V V7']	['3 2']	['I6 V43']	('c06n03_sarabande', 107)	('c06n03_sarabande', 113)
225	B	I	10	10	0	0.0	0	0	1 5 1 5 3 5 1 5 3 5	[]	[]	[]	[]	[]	[]	('c06n04_air_diable', 0)	('c06n04_air_diable', 9)
226	B	V	23	23	8	34.8	7	1	4 2 5 3 6 4 5 4 7 3 4 2 3 1 2 7 1 3 4 5 1 5 1	['4 5 4', '3 4', '2 3', '1 2', '7 1', '3 4 5']	['ii65 V V2', 'I6 IV(9)', 'ii iii(9)', 'I ii(9)', 'viio I', 'I6 ii65 V']	['4 5', '3 4', '2 3', '1 2', '7 1', '3 4 5']	['ii65 V', 'I6 IV(9)', 'ii iii(9)', 'I ii(9)', 'viio I', 'I6 ii65 V']	['5 4']	['V V2']	('c06n04_air_diable', 10)	('c06n04_air_diable', 32)
227	B	I	10	9	6	66.7	3	3	5 4 3 4 2 7 1 7 1	['5 4 3 4', '7 1 1 7 1']	['V V2 I6 ii65', 'V65 I ii2 V65 I']	['3 4', '7 1 1', '7 1']	['I6 ii65', 'V65 I ii2', 'V65 I']	['5 4 3', '1 1 7']	['V V2 I6', 'I ii2 V65']	('c06n04_air_diable', 33)	('c06n04_air_diable', 42)
228	B	IV	10	9	2	22.2	2	0	7 1 3 4 2 5 1 5 1	['7 1', '3 4']	['V65 I', 'I6 ii65']	['7 1', '3 4']	['V65 I', 'I6 ii65']	[]	[]	('c06n04_air_diable', 43)	('c06n04_air_diable', 52)
229	B	ii	47	44	23	52.3	19	4	3 4 2 3 1 2 #7 1 3 4 5 1 5 4 3 5 1 2 #7 1 #6 #7 1 #3 4 5 1 5 4 #3 4 5 1 5 1 #3 4 #4 5 #7 1 4 5 1	['3 4', '2 3', '1 2', '#7 1', '3 4 5', '5 5 4 3', '1 2', '#7 1', '#6 #7 1', '#3 4 5', '5 4 #3 4 5', '#3 4 #4 5', '#7 1', '4 5 5']	['i6 iv(9)', 'iio III(9)', 'i iio(9)', 'V65 i', 'i6 ii%65 V', 'V i64 V2 i6', 'i ii', 'V65 I', 'IVM65 V65 I(9)', 'I6 ii65 V', 'V V2 I6 ii65 V', 'V65/IV IV V65/V V', 'V6 I', 'ii65 V(4) V7']	['3 4', '2 3', '1 2', '#7 1', '3 4 5', '1 2', '#7 1', '#6 #7 1', '#3 4 5', '#3 4 5', '#3 4 #4 5', '#7 1', '4 5 5']	['i6 iv(9)', 'iio III(9)', 'i iio(9)', 'V65 i', 'i6 ii%65 V', 'i ii', 'V65 I', 'IVM65 V65 I(9)', 'I6 ii65 V', 'I6 ii65 V', 'V65/IV IV V65/V V', 'V6 I', 'ii65 V(4) V7']	['5 5 4 3', '5 4 #3']	['V i64 V2 i6', 'V V2 I6']	('c06n04_air_diable', 53)	('c06n04_air_diable', 99)
230	Bb	I	22	20	8	40.0	3	5	1 7 1 3 4 5 1 3 2 5 4 3 5 1 6 4 7 4 3 7	['1 1 7 1', '3 4 5', '3 2', '5 5 4 3', '4 3']	['I V6(4) V65 I', 'I6 ii65 V7', 'I6 V43', 'I64 V ii6 I6', 'V2 I6']	['7 1', '3 4 5']	['V65 I', 'I6 ii65 V7']	['1 1 7', '3 2', '5 5 4 3', '4 3']	['I V6(4) V65', 'I6 V43', 'I64 V ii6 I6', 'V2 I6']	('c06n05_siciliene', 0)	('c06n05_siciliene', 21)
231	Bb	V	11	10	2	20.0	2	0	4 2 5 1 3 7 1 4 5 1	['7 1', '4 5 5']	['V65 I', 'IVM7 V(64) V']	['7 1', '4 5 5']	['V65 I', 'IVM7 V(64) V']	[]	[]	('c06n05_siciliene', 22)	('c06n05_siciliene', 32)
232	Bb	I	18	16	9	56.2	5	4	7 1 7 1 7 1 5 7 1 7 1 5 3 2 5 1	['7 1 7 1 7 1', '7 1 7 7 1', '3 3 2']	['V65 I V6 I V65 I', 'V65 I V6 V65 I', 'I6 IVM2 V43']	['7 1', '7 1', '7 1', '7 1', '7 7 1']	['V65 I', 'V6 I', 'V65 I', 'V65 I', 'V6 V65 I']	['1 7', '1 7', '1 7 7', '3 3 2']	['I V6', 'I V65', 'I V6 V65', 'I6 IVM2 V43']	('c06n05_siciliene', 33)	('c06n05_siciliene', 50)
233	Bb	IV	11	9	3	33.3	2	1	3 2 7 1 3 4 1 5 1	['3 3 2', '7 1', '3 4']	['I6 IVM2 V43', 'V65 I', 'I6 ii65']	['7 1', '3 4']	['V65 I', 'I6 ii65']	['3 3 2']	['I6 IVM2 V43']	('c06n05_siciliene', 51)	('c06n05_siciliene', 61)
234	Bb	ii	19	18	12	66.7	5	7	1 4 5 #7 3 2 1 #7 5 4 3 2 3 4 5 6 5 1	['4 5', '3 2 1 #7', '5 4 3 2 3 4 5 6 5 5']	['IV V', 'i6 V43 i V6', 'i64 V2 i6 V64 i6 ii%65 V ii%43 V(64) V']	['4 5', '2 3 4 5 6']	['IV V', 'V64 i6 ii%65 V ii%43']	['3 2 1 #7', '5 4 3 2', '6 5 5']	['i6 V43 i V6', 'i64 V2 i6 V64', 'ii%43 V(64) V']	('c06n05_siciliene', 62)	('c06n05_siciliene', 80)
235	Bb	I	44	42	24	57.1	11	13	7 1 6 5 3 2 7 1 3 4 5 7 3 2 1 7 5 4 3 2 5 1 7 1 7 1 5 7 1 7 1 7 1 5 3 6 7 1 4 3 5 1	['7 1', '6 5', '3 3 2', '7 1', '3 4 5', '3 2 1 7', '5 4 3 2', '1 7 1 7 1', '7 1 7 1 7 1', '6 7 1', '4 3']	['V65 I', 'V43/V V', 'I6 IVM2 V43', 'V65 I', 'I6 ii65 V', 'I6 V43 I V6', 'I64 V2 I6 V64', 'I V65 I V65 I', 'V65 I V6 I V65 I', 'vi7 V65 I', 'V2 I6']	['7 1', '7 1', '3 4 5', '7 1', '7 1', '7 1', '7 1', '7 1', '6 7 1']	['V65 I', 'V65 I', 'I6 ii65 V', 'V65 I', 'V65 I', 'V65 I', 'V6 I', 'V65 I', 'vi7 V65 I']	['6 5', '3 3 2', '3 2 1 7', '5 4 3 2', '1 7', '1 7', '1 7', '1 7', '4 3']	['V43/V V', 'I6 IVM2 V43', 'I6 V43 I V6', 'I64 V2 I6 V64', 'I V65', 'I V65', 'I V6', 'I V65', 'V2 I6']	('c06n05_siciliene', 81)	('c06n05_siciliene', 124)
236	g	i	17	16	6	37.5	1	5	5 2 3 #7 5 1 6 5 4 3 2 1 5 1 6 4	['2 3', '6 5 4 3 2 1']	['V43 i6', 'iv6 V43/iv iv i6 V43 i']	['2 3']	['V43 i6']	['6 5 4 3 2 1']	['iv6 V43/iv iv i6 V43 i']	('c07n01_grave', 0)	('c07n01_grave', 16)
237	g	III	6	5	2	40.0	2	0	5 3 4 5 1	['3 4 5 5']	['I6 ii65 V(4) V']	['3 4 5 5']	['I6 ii65 V(4) V']	[]	[]	('c07n01_grave', 17)	('c07n01_grave', 22)
238	g	i	6	6	1	16.7	1	0	5 2 3 #7 5 1	['2 3']	['V43 i6']	['2 3']	['V43 i6']	[]	[]	('c07n01_grave', 24)	('c07n01_grave', 29)
239	g	v	11	10	5	50.0	3	2	2 1 #7 1 5 #7 1 4 5 1	['2 1 #7 1', '#7 1', '4 4 5']	['V43 i V65 i', 'V65 i', 'iv7 ii%65 V']	['#7 1', '#7 1', '4 4 5']	['V65 i', 'V65 i', 'iv7 ii%65 V']	['2 1 #7']	['V43 i V65']	('c07n01_grave', 30)	('c07n01_grave', 40)
240	g	VII	6	6	4	66.7	4	0	6 7 1 3 #4 5	['6 7 1', '3 #4 5']	['IV6 viio I', 'I6 V65/V V']	['6 7 1', '3 #4 5']	['IV6 viio I', 'I6 V65/V V']	[]	[]	('c07n01_grave', 41)	('c07n01_grave', 46)
241	g	i	35	32	11	34.4	10	1	#6 #7 1 3 4 5 3 2 3 #7 1 4 2 7 2 3 1 5 1 5 2 3 #7 1 4 2 7 2 3 1 5 1	['#6 #7 1', '3 4 5', '3 2 3', '#7 1', '2 3', '2 3', '#7 1', '2 3']	['IV6 #viio i', 'i6 ii%65 V', 'i6 V43 i6', 'V65 V/iv', 'V43 i6', 'V43 i6', 'V65 V/iv', 'V43 i6']	['#6 #7 1', '3 4 5', '2 3', '#7 1', '2 3', '2 3', '#7 1', '2 3']	['IV6 #viio i', 'i6 ii%65 V', 'V43 i6', 'V65 V/iv', 'V43 i6', 'V43 i6', 'V65 V/iv', 'V43 i6']	['3 2']	['i6 V43']	('c07n01_grave', 47)	('c07n01_grave', 81)
242	g	i	8	7	0	0.0	0	0	1 3 5 1 3 7 5	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 0)	('c07n02_allemande', 7)
243	g	III	4	4	0	0.0	0	0	5 7 5 1	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 8)	('c07n02_allemande', 11)
244	g	VII	10	9	1	11.1	1	0	2 5 2 4 5 1 5 b7 2	['4 5 5']	['IV V(4) V']	['4 5 5']	['IV V(4) V']	[]	[]	('c07n02_allemande', 12)	('c07n02_allemande', 21)
245	g	v	28	25	6	24.0	2	4	4 1 3 1 7 6 5 3 1 4 5 1 4 7 3 6 2 5 #7 5 1 5 4 5 1	['1 7 7 6 6 5', '4 5', '5 4 5 5']	['VI6 v6(2) v6 iv6(2) iv6 V', 'ii%65 V', 'V ii%65 V(4) V']	['4 5', '4 5 5']	['ii%65 V', 'ii%65 V(4) V']	['1 7 7 6 6 5', '5 4']	['VI6 v6(2) v6 iv6(2) iv6 V', 'V ii%65']	('c07n02_allemande', 22)	('c07n02_allemande', 49)
246	g	III	8	7	0	0.0	0	0	1 5 7 2 6 1 3	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 50)	('c07n02_allemande', 57)
247	g	iv	20	16	5	31.2	0	5	#7 5 1 7 6 5 4 3 1 4 2 5 1 5 3 1	['1 1 7 7 6 6 5 4 3']	['i VI6 v6(2) v6 iv6(2) iv6 V V2 i6']	[]	[]	['1 1 7 7 6 6 5 4 3']	['i VI6 v6(2) v6 iv6(2) iv6 V V2 i6']	('c07n02_allemande', 58)	('c07n02_allemande', 77)
248	g	i	53	50	14	28.0	12	2	1 3 5 2 3 4 5 6 2 1 5 1 5 #3 1 4 2 7 3 1 2 #7 1 4 7 3 6 2 5 #7 1 5 1 4 5 1 7 3 6 2 5 1 4 5 #7 1 5 3 4 5	['2 3 4 5 6', '2 1', '1 2', '#7 1', '#7 1', '4 5 5', '1 1 7', '4 5', '#7 1', '3 4 5 5']	['V43 i6 ii%65 i64 ii%43', 'V43 i', 'VI6 iio', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'i iv64 VII7', 'IV7 V', 'V65 i', 'i6 ii%65 V(4) V']	['2 3 4 5 6', '1 2', '#7 1', '#7 1', '4 5 5', '4 5', '#7 1', '3 4 5 5']	['V43 i6 ii%65 i64 ii%43', 'VI6 iio', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'IV7 V', 'V65 i', 'i6 ii%65 V(4) V']	['2 1', '1 1 7']	['V43 i', 'i iv64 VII7']	('c07n02_allemande', 78)	('c07n02_allemande', 130)
249	g	i	18	15	9	60.0	0	9	1 6 5 1 #7 3 2 1 6 5 4 3 2 1 5	['6 5', '1 #7', '3 2 2 1 1', '6 5 4 3 2 1']	['ii%43 V', 'i V65', 'i6 ii%7 V43 i i', 'ii%43 i64 V2 i6 V43 i']	[]	[]	['6 5', '1 #7', '3 2 2 1 1', '6 5 4 3 2 1']	['ii%43 V', 'i V65', 'i6 ii%7 V43 i i', 'ii%43 i64 V2 i6 V43 i']	('c07n03_sarabande', 0)	('c07n03_sarabande', 17)
250	g	iv	7	7	1	14.3	1	0	5 3 1 6 4 5 1	['4 5']	['ii%65 V7']	['4 5']	['ii%65 V7']	[]	[]	('c07n03_sarabande', 18)	('c07n03_sarabande', 24)
251	g	III	10	9	0	0.0	0	0	1 4 2 7 5 3 1 5 1	[]	[]	[]	[]	[]	[]	('c07n03_sarabande', 25)	('c07n03_sarabande', 34)
252	g	i	39	35	12	34.3	7	5	5 3 1 #6 4 2 5 #3 4 2 #7 1 5 4 3 #7 1 4 5 1 7 #6 5 6 4 2 #7 5 3 1 #6 #7 1 5 1	['#3 4', '#7 1', '5 4 4 3', '#7 1', '4 5 5', '1 1 7 #6 5 6', '#6 #7 1']	['V6/iv iv', 'V65 i', 'V ii%65 V2 i6', 'V65 i', 'ii%65 V(4) V', 'i i v6 V43/V V iv6', 'IV6 V65 i']	['#3 4', '#7 1', '#7 1', '4 5 5', '5 6', '#6 #7 1']	['V6/iv iv', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'V iv6', 'IV6 V65 i']	['5 4 4 3', '1 1 7 #6 5']	['V ii%65 V2 i6', 'i i v6 V43/V V']	('c07n03_sarabande', 35)	('c07n03_sarabande', 73)
253	g	i	11	10	6	60.0	0	6	1 7 6 5 1 5 1 7 6 5	['1 7 6 5', '1 1 7 6 5']	['i v6 iv6 V', 'i i v6 iv6 III6']	[]	[]	['1 7 6 5', '1 1 7 6 5']	['i v6 iv6 V', 'i i v6 iv6 III6']	('c07n04_fuguete', 0)	('c07n04_fuguete', 10)
254	g	III	9	8	3	37.5	3	0	2 7 1 3 4 5 1 5	['7 1', '3 4 5 5']	['V65 I', 'I6 ii65 V(4) V']	['7 1', '3 4 5 5']	['V65 I', 'I6 ii65 V(4) V']	[]	[]	('c07n04_fuguete', 11)	('c07n04_fuguete', 19)
255	g	iv	4	4	1	25.0	0	1	3 2 5 1	['3 2']	['i6 ii%7']	[]	[]	['3 2']	['i6 ii%7']	('c07n04_fuguete', 20)	('c07n04_fuguete', 23)
256	g	i	16	15	10	66.7	5	5	3 1 2 #7 1 5 4 3 2 #7 1 7 1 #7 1	['1 2', '#7 1', '5 4 3 2', '#7 1 7 1 #7 1 1']	['i V43', 'V65 i', 'V #viio43 i6 V43', 'V65 i v6 IV43 V65 i(9) i']	['1 2', '#7 1', '#7 1', '7 1', '#7 1 1']	['i V43', 'V65 i', 'V65 i', 'v6 IV43', 'V65 i(9) i']	['5 4 3 2', '1 7', '1 #7']	['V #viio43 i6 V43', 'i v6', 'IV43 V65']	('c07n04_fuguete', 24)	('c07n04_fuguete', 39)
257	g	v	15	13	8	61.5	4	4	#7 1 6 5 4 3 2 #7 1 3 4 5 1	['#7 1', '6 6 5 4 3 2', '#7 1', '3 4 5 5']	['V65 i', 'iv6(2) iv6 V #viio43 i6 V43', 'V65 i', 'i6 ii%65 V(4) V']	['#7 1', '#7 1', '3 4 5 5']	['V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['6 6 5 4 3 2']	['iv6(2) iv6 V #viio43 i6 V43']	('c07n04_fuguete', 40)	('c07n04_fuguete', 54)
258	g	III	7	6	1	16.7	1	0	1 4 2 5 7 1	['7 1 1']	['V65 I vi6']	['7 1 1']	['V65 I vi6']	[]	[]	('c07n04_fuguete', 55)	('c07n04_fuguete', 61)
259	g	VII	10	7	3	42.9	3	0	5 6 7 1 3 5 1	['5 5 6 6 7 1']	['V iii6 vi IV6 V65 I']	['5 5 6 6 7 1']	['V iii6 vi IV6 V65 I']	[]	[]	('c07n04_fuguete', 62)	('c07n04_fuguete', 71)
260	g	ii	9	9	4	44.4	4	0	3 1 2 #3 4 #7 1 5 1	['1 2 #3 4', '#7 1']	['i V43 V65/iv iv', 'V65 i']	['1 2 #3 4', '#7 1']	['i V43 V65/iv iv', 'V65 i']	[]	[]	('c07n04_fuguete', 72)	('c07n04_fuguete', 80)
261	g	i	7	7	3	42.9	2	1	1 7 5 6 4 5 1	['1 7', '5 6', '4 5']	['i v6', 'v iv6', 'iv III6']	['5 6', '4 5']	['v iv6', 'iv III6']	['1 7']	['i v6']	('c07n04_fuguete', 81)	('c07n04_fuguete', 87)
262	g	III	6	6	1	16.7	1	0	2 7 1 5 2 6	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c07n04_fuguete', 88)	('c07n04_fuguete', 93)
263	g	v	11	10	2	20.0	2	0	1 5 2 #7 5 1 3 4 5 1	['3 4 5 5']	['i6 ii%65 V(4) V']	['3 4 5 5']	['i6 ii%65 V(4) V']	[]	[]	('c07n04_fuguete', 94)	('c07n04_fuguete', 104)
264	g	i	23	20	13	65.0	8	5	4 3 4 5 6 #6 #7 1 5 7 6 5 4 3 #7 1 4 5 1 5	['4 3 4 4 5 5 6 #6 #7 1 1', '7 6 5 4 3', '#7 1', '4 5']	['V2 i6 IV ii6 V i64 vi%7 IV6 V65 i(4) i', 'v6 iv6 III6 iio6 i6', 'V65 i', 'IV7(9) V']	['3 4 4 5 5 6 #6 #7 1 1', '#7 1', '4 5']	['i6 IV ii6 V i64 vi%7 IV6 V65 i(4) i', 'V65 i', 'IV7(9) V']	['4 3', '7 6 5 4 3']	['V2 i6', 'v6 iv6 III6 iio6 i6']	('c07n04_fuguete', 105)	('c07n04_fuguete', 127)
265	g	i	13	13	9	69.2	2	7	3 2 1 #7 1 5 2 1 3 2 1 #7 1	['3 2 1 #7 1', '2 1', '3 2 1 #7 1']	['i6 V64 i V6 VI6', '#viio6 i', 'i6 V43 i V6 i']	['#7 1', '#7 1']	['V6 VI6', 'V6 i']	['3 2 1 #7', '2 1', '3 2 1 #7']	['i6 V64 i V6', '#viio6 i', 'i6 V43 i V6']	('c07n05_gavote', 0)	('c07n05_gavote', 12)
266	g	v	10	8	2	25.0	2	0	3 5 1 2 4 7 2 3	['1 1 2', '2 3']	['i V/iv IV65/iv', 'V65/III III']	['1 1 2', '2 3']	['i V/iv IV65/iv', 'V65/III III']	[]	[]	('c07n05_gavote', 13)	('c07n05_gavote', 22)
267	g	III	15	14	3	21.4	3	0	4 2 5 1 3 5 1 6 #1 2 5 7 1 2	['#1 2', '7 1 2']	['V65/ii ii', 'V65 I ii']	['#1 2', '7 1 2']	['V65/ii ii', 'V65 I ii']	[]	[]	('c07n05_gavote', 23)	('c07n05_gavote', 37)
268	g	i	22	19	3	15.8	1	2	2 #7 5 1 5 1 5 1 6 4 5 4 1 4 2 #7 6 5 1	['4 5 4', '6 5 5']	['ii%65 V V2', 'VIM7 V V7']	['4 5']	['ii%65 V']	['5 4', '6 5 5']	['V V2', 'VIM7 V V7']	('c07n05_gavote', 38)	('c07n05_gavote', 59)
269	g	i	13	13	6	46.2	4	2	5 1 3 1 #7 1 4 5 6 4 5 4 1	['1 #7 1', '4 5 6', '4 5 4']	['i V65 i', 'ii%65 i64 ii%43', 'iv7 V V2']	['#7 1', '4 5 6', '4 5']	['V65 i', 'ii%65 i64 ii%43', 'iv7 V']	['1 #7', '5 4']	['i V65', 'V V2']	('c07n06_siciliene', 0)	('c07n06_siciliene', 12)
270	g	III	31	28	15	53.6	6	9	7 1 7 1 5 1 7 1 7 6 5 3 6 2 5 1 4 6 5 1 2 3 2 1 7 1 5 1	['7 1 7 1', '1 7 1 7 6 5', '6 5 5', '1 1 2 3 2 1 7 1']	['V65 I V65 I', 'I V65 I V6 V43/V V', 'ii43 V(4) V', 'I I V43 I6 viio6 vi6 V65 I']	['7 1', '7 1', '7 1', '1 1 2 3', '7 1']	['V65 I', 'V65 I', 'V65 I', 'I I V43 I6', 'V65 I']	['1 7', '1 7', '1 7 6 5', '6 5 5', '3 2 1 7']	['I V65', 'I V65', 'I V6 V43/V V', 'ii43 V(4) V', 'I6 viio6 vi6 V65']	('c07n06_siciliene', 13)	('c07n06_siciliene', 43)
271	g	iv	26	25	10	40.0	7	3	1 5 6 1 #3 4 5 6 2 5 1 #7 1 5 1 #7 1 5 1 #7 1 4 1 5 1	['5 6', '#3 4 5 6', '1 #7 1', '1 #7 1', '1 #7 1']	['V iv6', 'V65/iv iv i64 ii%43', 'i V65 i', 'i V65 i', 'i V65 i']	['5 6', '#3 4 5 6', '#7 1', '#7 1', '#7 1']	['V iv6', 'V65/iv iv i64 ii%43', 'V65 i', 'V65 i', 'V65 i']	['1 #7', '1 #7', '1 #7']	['i V65', 'i V65', 'i V65']	('c07n06_siciliene', 44)	('c07n06_siciliene', 69)
272	g	i	34	31	11	35.5	6	5	7 3 4 2 5 #7 1 5 1 #7 1 5 1 #7 1 5 1 #7 1 4 1 5 1 4 3 2 5 #7 1 5 1	['3 4', '#7 1', '1 #7 1', '1 #7 1', '1 #7 1', '4 3 2', '#7 1']	['i6 iv%7', 'V65 i', 'i V65 i', 'i V65 i', 'i V65 i', '#viio43 i6 v64', 'V65 i']	['3 4', '#7 1', '#7 1', '#7 1', '#7 1', '#7 1']	['i6 iv%7', 'V65 i', 'V65 i', 'V65 i', 'V65 i', 'V65 i']	['1 #7', '1 #7', '1 #7', '4 3 2']	['i V65', 'i V65', 'i V65', '#viio43 i6 v64']	('c07n06_siciliene', 70)	('c07n06_siciliene', 103)
273	G	I	11	9	3	33.3	3	0	1 4 6 4 5 3 4 5 1	['4 5', '3 4 5 5']	['ii65 V', 'I6 ii65 V V7']	['4 5', '3 4 5 5']	['ii65 V', 'I6 ii65 V V7']	[]	[]	('c08n01_ouverture', 0)	('c08n01_ouverture', 10)
274	G	vi	4	4	1	25.0	0	1	3 2 5 1	['3 2']	['i6 ii%7']	[]	[]	['3 2']	['i6 ii%7']	('c08n01_ouverture', 11)	('c08n01_ouverture', 14)
275	G	iv	9	9	5	55.6	3	2	4 3 2 3 4 5 #7 5 1	['4 3 2 3 4 5']	['V2 i6 V43 i6 ii%65 V']	['2 3 4 5']	['V43 i6 ii%65 V']	['4 3 2']	['V2 i6 V43']	('c08n01_ouverture', 15)	('c08n01_ouverture', 23)
