key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
213	Bb	V	12	11	4	36.4	4	0	2 5 3 4 #4 5 3 4 2 5 1	['3 4 #4 #4 5', '3 4']	['V65/IV IV V6/V V65/V V', 'I6 IVM7(9)']	['3 4 #4 #4 5', '3 4']	['V65/IV IV V6/V V65/V V', 'I6 IVM7(9)']	[]	[]	('c06n02_allemande', 23)	('c06n02_allemande', 34)
214	Bb	I	7	7	1	14.3	1	0	5 3 1 6 1 3 4	['3']	['I6']	['3']	['I6']	[]	[]	('c06n02_allemande', 35)	('c06n02_allemande', 41)
215	Bb	vi	16	13	8	61.5	5	3	4 5 #3 1 4 5 6 5 4 3 4 5 1	['4 5', '4 5 6 6 5 5 4 4 3 4 5']	['iio6 V', 'iv i64 VIM7 ii%43 V7 i64 iv7 ii%65 i6 ii%65 V']	['4 5', '4 5 6 6', '3 4 5']	['iio6 V', 'iv i64 VIM7 ii%43', 'i6 ii%65 V']	['6 6 5 5 4 4 3']	['VIM7 ii%43 V7 i64 iv7 ii%65 i6']	('c06n02_allemande', 42)	('c06n02_allemande', 57)
216	Bb	ii	4	4	0	0.0	0	0	5 3 5 1	[]	[]	[]	[]	[]	[]	('c06n02_allemande', 59)	('c06n02_allemande', 62)
217	Bb	V	10	10	0	0.0	0	0	3 5 1 4 2 5 3 1 5 1	[]	[]	[]	[]	[]	[]	('c06n02_allemande', 63)	('c06n02_allemande', 72)
218	Bb	I	29	25	9	36.0	6	3	3 5 1 6 4 2 7 2 5 3 4 3 2 1 5 3 4 5 6 4 7 1 4 5 1	['3 4 3 2 1', '3 4 4 5 5 6', '7 1', '4 5 5']	['I6 IV I6 V43 I', 'I6 IV ii65 V iii6 vi', 'V65 I', 'IV V V7']	['3 4', '3 4 4 5 5 6', '7 1', '4 5 5']	['I6 IV', 'I6 IV ii65 V iii6 vi', 'V65 I', 'IV V V7']	['4 3 2 1']	['IV I6 V43 I']	('c06n02_allemande', 73)	('c06n02_allemande', 102)
219	Bb	IV	10	9	1	11.1	1	0	7 5 7 5 1 4 5 3 1	['4 5 5']	['IV V(4) V']	['4 5 5']	['IV V(4) V']	[]	[]	('c06n02_allemande', 104)	('c06n02_allemande', 113)
220	Bb	V	6	6	1	16.7	1	0	7 5 7 5 3 4	['3']	['I6']	['3']	['I6']	[]	[]	('c06n02_allemande', 114)	('c06n02_allemande', 119)
221	Bb	I	10	7	1	14.3	0	1	2 5 1 4 3 5 1	['4 4 4 3']	['IVM7 ii65 V2 I6']	[]	[]	['4 4 4 3']	['IVM7 ii65 V2 I6']	('c06n02_allemande', 120)	('c06n02_allemande', 129)
222	Bb	I	23	22	12	54.5	6	6	1 6 7 1 5 3 2 1 7 1 5 1 7 6 7 1 4 2 1 5 7 1	['6 7 1', '3 2 1 7 1', '1 1 7 6 7 1', '2 1', '7']	['IV6 V65 I', 'I6 V43 I V65 I', 'I ii2 V65 vi V65 I', 'V43 I', 'V65']	['6 7 1', '7 1', '6 7 1', '7']	['IV6 V65 I', 'V65 I', 'vi V65 I', 'V65']	['3 2 1 7', '1 1 7 6', '2 1']	['I6 V43 I V65', 'I ii2 V65 vi', 'V43 I']	('c06n03_sarabande', 0)	('c06n03_sarabande', 22)
223	Bb	V	18	17	12	70.6	4	8	4 5 4 3 2 1 5 3 6 5 4 3 2 3 4 5 1	['4 5 4 3 2 1', '6 5 4 3 2 3 4 5 5']	['ii6 V V2 I6 V43 I', 'IV6 iii6 ii6 I6 V43 I6 ii65 V V7']	['4 5', '2 3 4 5 5']	['ii6 V', 'V43 I6 ii65 V V7']	['5 4 3 2 1', '6 5 4 3 2']	['V V2 I6 V43 I', 'IV6 iii6 ii6 I6 V43']	('c06n03_sarabande', 23)	('c06n03_sarabande', 40)
224	Bb	I	4	4	2	50.0	0	2	5 1 7 6	['1 7']	['I IM2']	[]	[]	['1 7']	['I IM2']	('c06n03_sarabande', 42)	('c06n03_sarabande', 45)
225	Bb	vi	17	15	10	66.7	6	4	4 5 6 5 4 #3 4 2 5 3 2 3 4 5 1	['4 5 6 5 4 #3 4', '3 2 3 4 5 5']	['ii%65 i64 ii%43 V V2 V65/iv iv', 'i6 V43 i6 ii%65 V(64) V']	['4 5 6', '#3 4', '2 3 4 5 5']	['ii%65 i64 ii%43', 'V65/iv iv', 'V43 i6 ii%65 V(64) V']	['6 5 4 #3', '3 2']	['ii%43 V V2 V65/iv', 'i6 V43']	('c06n03_sarabande', 46)	('c06n03_sarabande', 62)
226	Bb	ii	5	5	2	40.0	1	1	#6 #7 5 1 7	['#6 #7', '1']	['IV6 V65', 'i']	['#6 #7']	['IV6 V65']	['1']	['i']	('c06n03_sarabande', 63)	('c06n03_sarabande', 67)
227	Bb	I	5	5	3	60.0	3	0	7 5 6 7 1	['5 6 7']	['V7 IV6 V65']	['5 6 7']	['V7 IV6 V65']	[]	[]	('c06n03_sarabande', 68)	('c06n03_sarabande', 72)
228	Bb	V	8	8	1	12.5	1	0	2 5 7 5 1 4 5 1	['4 5']	['ii65 V']	['4 5']	['ii65 V']	[]	[]	('c06n03_sarabande', 74)	('c06n03_sarabande', 81)
229	Bb	IV	3	3	1	33.3	1	0	2 7 1	['7']	['V65']	['7']	['V65']	[]	[]	('c06n03_sarabande', 82)	('c06n03_sarabande', 84)
230	Bb	I	19	19	10	52.6	6	4	4 5 6 7 5 1 5 3 6 5 4 3 2 3 4 6 4 5 1	['4 5 6 7', '6 5 4 3 2 3 4', '4 5']	['ii6 V IV6 V65', 'ii43 I64 V2 I6 V43 I6 ii65', 'ii65 V']	['4 5 6 7', '2 3 4', '4 5']	['ii6 V IV6 V65', 'V43 I6 ii65', 'ii65 V']	['6 5 4 3 2']	['ii43 I64 V2 I6 V43']	('c06n03_sarabande', 85)	('c06n03_sarabande', 103)
231	Bb	IV	4	4	3	75.0	0	3	4 3 2 1	['4 3 2']	['ii6 I6 viio6']	[]	[]	['4 3 2']	['ii6 I6 viio6']	('c06n03_sarabande', 104)	('c06n03_sarabande', 107)
232	Bb	I	7	6	4	66.7	3	1	3 2 3 4 5 1	['3 2 3 4 5 5']	['I6 V43 I6 ii65 V V7']	['2 3 4 5 5']	['V43 I6 ii65 V V7']	['3 2']	['I6 V43']	('c06n03_sarabande', 108)	('c06n03_sarabande', 114)
233	Bb	I	10	10	0	0.0	0	0	1 5 1 5 3 5 1 6 3 5	[]	[]	[]	[]	[]	[]	('c06n04_air_diable', 0)	('c06n04_air_diable', 9)
234	Bb	V	24	23	8	34.8	7	1	4 2 5 3 6 4 5 4 7 3 4 2 3 1 2 7 1 3 4 5 1 5 1	['4 5 4', '3 4', '2 3', '1 2', '7 1', '3 4 5']	['ii65 V V2', 'I6 IV(9)', 'ii iii(9)', 'I ii(9)', 'V65 I', 'I6 ii65 V']	['4 5', '3 4', '2 3', '1 2', '7 1', '3 4 5']	['ii65 V', 'I6 IV(9)', 'ii iii(9)', 'I ii(9)', 'V65 I', 'I6 ii65 V']	['5 4']	['V V2']	('c06n04_air_diable', 10)	('c06n04_air_diable', 34)
235	Bb	I	10	9	6	66.7	3	3	5 4 3 4 2 7 1 7 1	['5 4 3 4', '7 1 1 7']	['V V2 I6 ii65', 'V65 I ii2 V65']	['3 4', '7 1 1', '7']	['I6 ii65', 'V65 I ii2', 'V65']	['5 4 3', '1 1 7']	['V V2 I6', 'I ii2 V65']	('c06n04_air_diable', 35)	('c06n04_air_diable', 44)
236	Bb	IV	10	9	2	22.2	2	0	7 1 3 4 2 5 1 5 1	['7 1', '3 4']	['V65 I', 'I6 ii65']	['7 1', '3 4']	['V65 I', 'I6 ii65']	[]	[]	('c06n04_air_diable', 46)	('c06n04_air_diable', 55)
237	Bb	ii	18	17	8	47.1	6	2	3 4 2 3 1 2 #7 1 3 4 5 1 5 4 3 5 1	['3 4', '2 3', '1 2', '#7 1', '3 4 5', '5 5 4 3']	['i6 iv(9)', 'iio III+(9)', 'i iio(9)', 'V65 i', 'i6 ii%65 V', 'V i64 V2 i6']	['3 4', '2 3', '1 2', '#7 1', '3 4 5']	['i6 iv(9)', 'iio III+(9)', 'i iio(9)', 'V65 i', 'i6 ii%65 V']	['5 5 4 3']	['V i64 V2 i6']	('c06n04_air_diable', 56)	('c06n04_air_diable', 73)
238	Bb	I	29	27	14	51.9	12	2	2 7 1 6 7 1 3 4 5 1 5 4 3 4 5 1 5 1 3 4 #4 5 7 1 4 5 1	['7 1', '6 7 1', '3 4 5', '5 4 3 4 5', '3 4 #4 5', '7 1', '4 5 5']	['V65 I', 'IVM65 V65 I(9)', 'I6 ii65 V', 'V V2 I6 ii65 V', 'V65/IV IV V65/V V', 'V6 I', 'ii65 V(4) V7']	['7 1', '6 7 1', '3 4 5', '3 4 5', '3 4 #4 5', '7 1', '4 5 5']	['V65 I', 'IVM65 V65 I(9)', 'I6 ii65 V', 'I6 ii65 V', 'V65/IV IV V65/V V', 'V6 I', 'ii65 V(4) V7']	['5 4 3']	['V V2 I6']	('c06n04_air_diable', 74)	('c06n04_air_diable', 104)
239	Bb	I	22	20	8	40.0	3	5	1 7 1 3 4 5 1 3 2 5 4 3 5 1 6 4 7 4 3 7	['1 1 7 1', '3 4 5', '3 2', '5 5 4 3', '4 3']	['I V6(4) V65 I', 'I6 ii65 V7', 'I6 V43', 'I64 V ii6 I6', 'V2 I6']	['7 1', '3 4 5']	['V65 I', 'I6 ii65 V7']	['1 1 7', '3 2', '5 5 4 3', '4 3']	['I V6(4) V65', 'I6 V43', 'I64 V ii6 I6', 'V2 I6']	('c06n05_siciliene', 0)	('c06n05_siciliene', 22)
240	Bb	V	11	10	2	20.0	2	0	4 2 5 1 3 7 1 4 5 1	['7 1', '4 5 5']	['V65 I', 'IVM7 V(64) V']	['7 1', '4 5 5']	['V65 I', 'IVM7 V(64) V']	[]	[]	('c06n05_siciliene', 23)	('c06n05_siciliene', 33)
241	Bb	I	18	16	9	56.2	5	4	7 1 7 1 7 1 5 7 1 7 1 5 3 2 5 1	['7 1 7 1 7 1', '7 1 7 7 1', '3 3 2']	['V65 I V6 I V65 I', 'V65 I V6 V65 I', 'I6 IVM2 V43']	['7 1', '7 1', '7 1', '7 1', '7 7 1']	['V65 I', 'V6 I', 'V65 I', 'V65 I', 'V6 V65 I']	['1 7', '1 7', '1 7 7', '3 3 2']	['I V6', 'I V65', 'I V6 V65', 'I6 IVM2 V43']	('c06n05_siciliene', 34)	('c06n05_siciliene', 51)
242	Bb	IV	11	9	3	33.3	2	1	3 2 7 1 3 4 1 5 1	['3 3 2', '7 1', '3 4']	['I6 IVM2 V43', 'V65 I', 'I6 ii65']	['7 1', '3 4']	['V65 I', 'I6 ii65']	['3 3 2']	['I6 IVM2 V43']	('c06n05_siciliene', 52)	('c06n05_siciliene', 63)
243	Bb	ii	19	18	12	66.7	5	7	1 4 5 #7 3 2 1 #7 5 4 3 2 3 4 5 6 5 1	['4 5', '3 2 1 #7', '5 4 3 2 3 4 5 6 5 5']	['IV V', 'i6 V43 i V6', 'i64 V2 i6 V64 i6 ii%65 V ii%43 V(64) V']	['4 5', '2 3 4 5 6']	['IV V', 'V64 i6 ii%65 V ii%43']	['3 2 1 #7', '5 4 3 2', '6 5 5']	['i6 V43 i V6', 'i64 V2 i6 V64', 'ii%43 V(64) V']	('c06n05_siciliene', 64)	('c06n05_siciliene', 82)
244	Bb	I	44	42	24	57.1	11	13	7 1 6 5 3 2 7 1 3 4 5 7 3 2 1 7 5 4 3 2 5 1 7 1 7 1 5 7 1 7 1 7 1 5 3 6 7 1 4 3 5 1	['7 1', '6 5', '3 3 2', '7 1', '3 4 5', '3 2 1 7', '5 4 3 2', '1 7 1 7 1', '7 1 7 1 7 1', '6 7 1', '4 3']	['V65 I', 'V43/V V', 'I6 IVM2 V43', 'V65 I', 'I6 ii65 V', 'I6 V43 I V6', 'I64 V2 I6 V64', 'I V65 I V65 I', 'V65 I V6 I V65 I', 'vi7 V65 I', 'V2 I6']	['7 1', '7 1', '3 4 5', '7 1', '7 1', '7 1', '7 1', '7 1', '6 7 1']	['V65 I', 'V65 I', 'I6 ii65 V', 'V65 I', 'V65 I', 'V65 I', 'V6 I', 'V65 I', 'vi7 V65 I']	['6 5', '3 3 2', '3 2 1 7', '5 4 3 2', '1 7', '1 7', '1 7', '1 7', '4 3']	['V43/V V', 'I6 IVM2 V43', 'I6 V43 I V6', 'I64 V2 I6 V64', 'I V65', 'I V65', 'I V6', 'I V65', 'V2 I6']	('c06n05_siciliene', 84)	('c06n05_siciliene', 128)
245	g	i	17	16	6	37.5	1	5	5 2 3 #7 5 1 6 5 4 3 2 1 5 1 6 4	['2 3', '6 5 4 3 2 1']	['V43 i6', 'iv6 V43/iv iv i6 V43 i']	['2 3']	['V43 i6']	['6 5 4 3 2 1']	['iv6 V43/iv iv i6 V43 i']	('c07n01_grave', 0)	('c07n01_grave', 17)
246	g	III	6	5	2	40.0	2	0	5 3 4 5 1	['3 4 5 5']	['I6 ii65 V(4) V']	['3 4 5 5']	['I6 ii65 V(4) V']	[]	[]	('c07n01_grave', 18)	('c07n01_grave', 23)
247	g	i	6	6	1	16.7	1	0	5 2 3 #7 5 1	['2 3']	['V43 i6']	['2 3']	['V43 i6']	[]	[]	('c07n01_grave', 25)	('c07n01_grave', 30)
248	g	v	11	10	5	50.0	3	2	2 1 #7 1 5 #7 1 4 5 1	['2 1 #7 1', '#7 1', '4 4 5']	['V43 i V65 i', 'V65 i', 'iv7 ii%65 V']	['#7 1', '#7 1', '4 4 5']	['V65 i', 'V65 i', 'iv7 ii%65 V']	['2 1 #7']	['V43 i V65']	('c07n01_grave', 31)	('c07n01_grave', 41)
249	g	VII	6	6	4	66.7	4	0	6 7 1 3 #4 5	['6 7 1', '3 #4']	['IV6 viio I', 'I6 V65/V']	['6 7 1', '3 #4']	['IV6 viio I', 'I6 V65/V']	[]	[]	('c07n01_grave', 42)	('c07n01_grave', 47)
250	g	i	35	32	11	34.4	10	1	#6 #7 1 3 4 5 3 2 3 #7 1 4 2 #7 2 3 1 5 1 5 2 3 #7 1 4 2 #7 2 3 1 5 1	['#6 #7 1', '3 4 5', '3 2 3', '#7 1', '2 3', '2 3', '#7 1', '2 3']	['IV6 #viio i', 'i6 ii%65 V', 'i6 V43 i6', 'V65 V/iv', 'V43 i6', 'V43 i6', 'V65 V/iv', 'V43 i6']	['#6 #7 1', '3 4 5', '2 3', '#7 1', '2 3', '2 3', '#7 1', '2 3']	['IV6 #viio i', 'i6 ii%65 V', 'V43 i6', 'V65 V/iv', 'V43 i6', 'V43 i6', 'V65 V/iv', 'V43 i6']	['3 2']	['i6 V43']	('c07n01_grave', 48)	('c07n01_grave', 84)
251	g	i	8	7	0	0.0	0	0	1 3 5 1 3 7 5	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 0)	('c07n02_allemande', 7)
252	g	III	4	4	0	0.0	0	0	5 7 5 1	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 8)	('c07n02_allemande', 11)
253	g	VII	7	6	1	16.7	1	0	2 5 1 4 5 1	['4 5 5']	['IV V(4) V']	['4 5 5']	['IV V(4) V']	[]	[]	('c07n02_allemande', 12)	('c07n02_allemande', 18)
254	g	iv	3	3	0	0.0	0	0	1 3 5	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 19)	('c07n02_allemande', 21)
255	g	v	29	26	6	23.1	3	3	4 1 3 1 7 6 5 3 1 4 5 1 4 7 3 6 2 5 #7 5 1 5 3 4 5 1	['1 7 7 6 6 5', '4 5', '3 4 5 5']	['VI6 v6(2) v6 iv6(2) iv6 V', 'ii%65 V', 'i6 ii%65 V(4) V']	['4 5', '3 4 5 5']	['ii%65 V', 'i6 ii%65 V(4) V']	['1 7 7 6 6 5']	['VI6 v6(2) v6 iv6(2) iv6 V']	('c07n02_allemande', 22)	('c07n02_allemande', 51)
256	g	III	8	7	0	0.0	0	0	1 5 7 2 6 1 3	[]	[]	[]	[]	[]	[]	('c07n02_allemande', 52)	('c07n02_allemande', 59)
257	g	iv	20	16	5	31.2	0	5	#7 5 1 7 6 5 4 3 1 4 2 5 1 5 3 1	['1 1 7 7 6 6 5 4 3']	['i VI6 v6(2) v6 iv6(2) iv6 V V2 i6']	[]	[]	['1 1 7 7 6 6 5 4 3']	['i VI6 v6(2) v6 iv6(2) iv6 V V2 i6']	('c07n02_allemande', 60)	('c07n02_allemande', 79)
258	g	i	54	51	15	29.4	13	2	1 3 5 2 3 4 5 6 2 1 5 1 5 #3 1 4 2 7 3 1 2 #7 1 4 7 3 6 2 5 #7 1 5 1 4 5 1 7 3 6 2 5 3 4 5 #7 1 5 3 4 5 1	['2 3 4 5 6', '2 1', '1 2', '#7 1', '#7 1', '4 5 5', '1 1 7', '3 4 5', '#7 1', '3 4 5 5']	['V43 i6 ii%65 i64 ii%43', 'V43 i', 'VI6 iio', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'i iv64 VII7', 'i6 IV7 V', 'V65 i', 'i6 ii%65 V(4) V']	['2 3 4 5 6', '1 2', '#7 1', '#7 1', '4 5 5', '3 4 5', '#7 1', '3 4 5 5']	['V43 i6 ii%65 i64 ii%43', 'VI6 iio', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'i6 IV7 V', 'V65 i', 'i6 ii%65 V(4) V']	['2 1', '1 1 7']	['V43 i', 'i iv64 VII7']	('c07n02_allemande', 81)	('c07n02_allemande', 138)
259	g	i	18	15	9	60.0	0	9	1 6 5 1 #7 3 2 1 6 5 4 3 2 1 5	['6 5', '1 #7', '3 2 2 1 1', '6 5 4 3 2 1']	['ii%43 V', 'i V65', 'i6 ii%7 V43 i i', 'ii%43 i64 V2 i6 V43 i']	[]	[]	['6 5', '1 #7', '3 2 2 1 1', '6 5 4 3 2 1']	['ii%43 V', 'i V65', 'i6 ii%7 V43 i i', 'ii%43 i64 V2 i6 V43 i']	('c07n03_sarabande', 0)	('c07n03_sarabande', 17)
260	g	iv	7	7	1	14.3	1	0	5 3 1 6 4 5 1	['4 5']	['ii%65 V7']	['4 5']	['ii%65 V7']	[]	[]	('c07n03_sarabande', 18)	('c07n03_sarabande', 24)
261	g	III	10	9	0	0.0	0	0	1 4 2 7 5 3 1 5 1	[]	[]	[]	[]	[]	[]	('c07n03_sarabande', 25)	('c07n03_sarabande', 34)
262	g	i	39	35	12	34.3	7	5	5 3 1 #6 4 2 5 #3 4 2 #7 1 5 4 3 #7 1 4 5 1 7 #6 5 6 4 2 #7 5 3 1 #6 #7 1 5 1	['#3 4', '#7 1', '5 4 4 3', '#7 1', '4 5 5', '1 1 7 #6 5 6', '#6 #7 1']	['V6/iv iv', 'V65 i', 'V ii%65 V2 i6', 'V65 i', 'ii%65 V(4) V', 'i i v6 V43/V V iv6', 'IV6 V65 i']	['#3 4', '#7 1', '#7 1', '4 5 5', '5 6', '#6 #7 1']	['V6/iv iv', 'V65 i', 'V65 i', 'ii%65 V(4) V', 'V iv6', 'IV6 V65 i']	['5 4 4 3', '1 1 7 #6 5']	['V ii%65 V2 i6', 'i i v6 V43/V V']	('c07n03_sarabande', 35)	('c07n03_sarabande', 73)
263	g	i	4	4	3	75.0	0	3	1 7 6 5	['1 7 6']	['i v6 iv6']	[]	[]	['1 7 6']	['i v6 iv6']	('c07n04_fuguete', 0)	('c07n04_fuguete', 3)
264	g	III	9	8	3	37.5	3	0	2 7 1 3 4 5 1 5	['7 1', '3 4 5 5']	['V65 I', 'I6 ii65 V(4) V']	['7 1', '3 4 5 5']	['V65 I', 'I6 ii65 V(4) V']	[]	[]	('c07n04_fuguete', 4)	('c07n04_fuguete', 12)
265	g	iv	4	4	1	25.0	0	1	3 2 5 1	['3 2']	['i6 ii%7']	[]	[]	['3 2']	['i6 ii%7']	('c07n04_fuguete', 13)	('c07n04_fuguete', 16)
266	g	i	16	15	10	66.7	5	5	3 1 2 #7 1 5 4 3 2 #7 1 7 1 #7 1	['1 2', '#7 1', '5 4 3 2', '#7 1 7 1 #7 1']	['i V43', 'V65 i', 'V #viio43 i6 V43', 'V65 i v6 IV43 V65 i(9)']	['1 2', '#7 1', '#7 1', '7 1', '#7 1']	['i V43', 'V65 i', 'V65 i', 'v6 IV43', 'V65 i(9)']	['5 4 3 2', '1 7', '1 #7']	['V #viio43 i6 V43', 'i v6', 'IV43 V65']	('c07n04_fuguete', 17)	('c07n04_fuguete', 32)
267	g	v	15	13	8	61.5	4	4	#7 1 6 5 4 3 2 #7 1 3 4 5 1	['#7 1', '6 6 5 4 3 2', '#7 1', '3 4 5 5']	['V65 i', 'iv6(2) iv6 V #viio43 i6 V43', 'V65 i', 'i6 ii%65 V(4) V']	['#7 1', '#7 1', '3 4 5 5']	['V65 i', 'V65 i', 'i6 ii%65 V(4) V']	['6 6 5 4 3 2']	['iv6(2) iv6 V #viio43 i6 V43']	('c07n04_fuguete', 33)	('c07n04_fuguete', 47)
268	g	III	7	6	1	16.7	1	0	1 4 2 5 7 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c07n04_fuguete', 48)	('c07n04_fuguete', 54)
269	g	VII	10	7	3	42.9	3	0	5 6 7 1 3 5 1	['5 5 6 6 7 1']	['V iii6 vi IV6 V65 I']	['5 5 6 6 7 1']	['V iii6 vi IV6 V65 I']	[]	[]	('c07n04_fuguete', 55)	('c07n04_fuguete', 64)
270	g	iv	9	9	4	44.4	4	0	3 1 2 #3 4 #7 1 5 1	['1 2 #3 4', '#7 1']	['i V43 V65/iv iv', 'V65 i']	['1 2 #3 4', '#7 1']	['i V43 V65/iv iv', 'V65 i']	[]	[]	('c07n04_fuguete', 65)	('c07n04_fuguete', 73)
271	g	i	7	7	3	42.9	2	1	1 7 5 6 4 5 3	['1 7', '5 6', '4 5']	['i v6', 'v iv6', 'iv III6']	['5 6', '4 5']	['v iv6', 'iv III6']	['1 7']	['i v6']	('c07n04_fuguete', 74)	('c07n04_fuguete', 80)
272	g	III	6	6	1	16.7	1	0	2 7 1 5 2 6	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c07n04_fuguete', 81)	('c07n04_fuguete', 86)
273	g	v	11	10	2	20.0	2	0	1 5 2 #7 5 1 3 4 5 1	['3 4 5 5']	['i6 ii%65 V(4) V']	['3 4 5 5']	['i6 ii%65 V(4) V']	[]	[]	('c07n04_fuguete', 87)	('c07n04_fuguete', 97)
274	g	i	44	38	22	57.9	11	11	4 3 4 5 #6 #7 1 5 1 7 6 5 4 3 #7 1 4 5 1 5 1 #7 3 4 2 5 3 6 7 6 5 4 3 #7 1 4 5 1	['4 3 4 4 5 5 #6 #6 #7 1 1', '1 7 6 5 4 3', '#7 1', '4 5', '1 #7', '3 3 4', '6 7 6 5 4 3', '#7 1', '4 5 5']	['V2 i6 IV ii6 V i64 #vi%7 IV6 V65 i(4) i', 'i v6 iv6 III6 iio6 i6', 'V65 i', 'IV7(9) V', 'i V65', 'IIIM7(9) i6 ii6', 'iv6 VII iv6 III6 iio6 i6', 'V65 i', 'IV7(9) V(4) V']	['3 4 4 5 5 #6 #6 #7 1 1', '#7 1', '4 5', '3 3 4', '6 7', '#7 1', '4 5 5']	['i6 IV ii6 V i64 #vi%7 IV6 V65 i(4) i', 'V65 i', 'IV7(9) V', 'IIIM7(9) i6 ii6', 'iv6 VII', 'V65 i', 'IV7(9) V(4) V']	['4 3', '1 7 6 5 4 3', '1 #7', '7 6 5 4 3']	['V2 i6', 'i v6 iv6 III6 iio6 i6', 'i V65', 'VII iv6 III6 iio6 i6']	('c07n04_fuguete', 98)	('c07n04_fuguete', 141)
275	g	i	5	5	4	80.0	1	3	3 2 1 #7 1	['3 2 1 #7']	['i6 V43 i V6']	['#7']	['V6']	['3 2 1 #7']	['i6 V43 i V6']	('c07n05_gavote', 0)	('c07n05_gavote', 4)
276	g	v	4	3	0	0.0	0	0	3 5 1	[]	[]	[]	[]	[]	[]	('c07n05_gavote', 5)	('c07n05_gavote', 8)
277	g	iv	4	4	1	25.0	1	0	3 5 #7 1	['#7']	['V65']	['#7']	['V65']	[]	[]	('c07n05_gavote', 9)	('c07n05_gavote', 12)
278	g	III	11	10	1	10.0	1	0	5 7 1 4 2 5 1 3 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('c07n05_gavote', 13)	('c07n05_gavote', 24)
279	g	iv	4	4	1	25.0	1	0	3 5 #7 1	['#7']	['V65']	['#7']	['V65']	[]	[]	('c07n05_gavote', 25)	('c07n05_gavote', 28)
280	g	III	4	3	1	33.3	1	0	5 7 1	['7']	['V65']	['7']	['V65']	[]	[]	('c07n05_gavote', 29)	('c07n05_gavote', 32)
281	g	i	24	23	4	17.4	1	3	4 2 #7 5 1 5 1 6 1 5 1 6 4 5 4 3 1 4 2 #7 6 5 1	['4 5 4 3', '6 5 5']	['ii%65 V V2 i6', 'VIM7 V V7']	['4 5']	['ii%65 V']	['5 4 3', '6 5 5']	['V V2 i6', 'VIM7 V V7']	('c07n05_gavote', 33)	('c07n05_gavote', 56)
282	g	i	10	10	6	60.0	4	2	1 #7 1 4 5 6 4 5 4 1	['1 #7 1', '4 5 6', '4 5 4']	['i V65 i', 'ii%65 i64 ii%43', 'iv7 V V2']	['#7 1', '4 5 6', '4 5']	['V65 i', 'ii%65 i64 ii%43', 'iv7 V']	['1 #7', '5 4']	['i V65', 'V V2']	('c07n06_siciliene', 0)	('c07n06_siciliene', 10)
283	g	III	31	28	15	53.6	6	9	7 1 7 1 5 1 7 1 7 6 5 3 6 2 5 1 4 6 5 1 2 3 2 1 7 1 5 1	['7 1 7 1', '1 7 1 7 6 5', '6 5 5', '1 1 2 3 2 1 7 1']	['V65 I V65 I', 'I V65 I V6 V43/V V', 'ii43 V(4) V', 'I I V43 I6 viio6 vi6 V65 I']	['7 1', '7 1', '7 1', '1 1 2 3', '7 1']	['V65 I', 'V65 I', 'V65 I', 'I I V43 I6', 'V65 I']	['1 7', '1 7', '1 7 6 5', '6 5 5', '3 2 1 7']	['I V65', 'I V65', 'I V6 V43/V V', 'ii43 V(4) V', 'I6 viio6 vi6 V65']	('c07n06_siciliene', 11)	('c07n06_siciliene', 42)
284	g	iv	26	25	10	40.0	7	3	1 5 6 1 #3 4 5 6 2 5 1 #7 1 5 1 #7 1 5 1 #7 1 4 1 5 1	['5 6', '#3 4 5 6', '1 #7 1', '1 #7 1', '1 #7 1']	['V iv6', 'V65/iv iv i64 ii%43', 'i V65 i', 'i V65 i', 'i V65 i']	['5 6', '#3 4 5 6', '#7 1', '#7 1', '#7 1']	['V iv6', 'V65/iv iv i64 ii%43', 'V65 i', 'V65 i', 'V65 i']	['1 #7', '1 #7', '1 #7']	['i V65', 'i V65', 'i V65']	('c07n06_siciliene', 43)	('c07n06_siciliene', 68)
285	g	i	34	31	12	38.7	8	4	#7 3 4 2 5 #7 1 5 1 #7 1 5 1 #7 1 5 1 #7 1 4 1 5 1 2 3 2 5 #7 1 5 1	['3 4', '#7 1', '1 #7 1', '1 #7 1', '1 #7 1', '1 1 2 3 2', '#7 1']	['i6 iv%7', 'V65 i', 'i V65 i', 'i V65 i', 'i V65 i', 'i i #viio65 i6 VII6', 'V65 i']	['3 4', '#7 1', '#7 1', '#7 1', '#7 1', '1 1 2 3', '#7 1']	['i6 iv%7', 'V65 i', 'V65 i', 'V65 i', 'V65 i', 'i i #viio65 i6', 'V65 i']	['1 #7', '1 #7', '1 #7', '3 2']	['i V65', 'i V65', 'i V65', 'i6 VII6']	('c07n06_siciliene', 70)	('c07n06_siciliene', 104)
